id,Geom,Centroid,Demand
482,010600002073080000010000000103000000010000000500000000000000008040400000000000C0594000000000008040400000000000005A4000000000000041400000000000005A4000000000000041400000000000C0594000000000008040400000000000C05940,01010000207308000000000000008040400000000000C05940,15899
420,01060000207308000001000000010300000001000000110000000000000000003A4000000000004060400000000000003B4000000000004060400000000000003B4000000000002060400000000000003B4000000000000060400000000000003B400000000000C05F400000000000003B400000000000805F400000000000003A400000000000805F4000000000000039400000000000805F4000000000000038400000000000805F4000000000000038400000000000C05F4000000000000037400000000000C05F4000000000000037400000000000006040000000000000374000000000002060400000000000003840000000000020604000000000000038400000000000406040000000000000394000000000004060400000000000003A400000000000406040,0101000020730800006EDBB66DDBB638400000000000E05F40,714
421,01060000207308000001000000010300000001000000250000000000000000003A400000000000805F400000000000003B400000000000805F400000000000003B400000000000C05F400000000000003B4000000000000060400000000000003B4000000000002060400000000000003B4000000000004060400000000000003C4000000000004060400000000000003C4000000000002060400000000000003D4000000000002060400000000000003D4000000000000060400000000000003D400000000000C05F400000000000003E400000000000C05F400000000000003E400000000000805F400000000000003E400000000000405F400000000000003D400000000000405F400000000000003D400000000000005F400000000000003C400000000000005F400000000000003B400000000000005F400000000000003A400000000000005F4000000000000039400000000000005F4000000000000039400000000000C05E4000000000000038400000000000C05E4000000000000037400000000000C05E4000000000000036400000000000C05E4000000000000036400000000000005F4000000000000035400000000000005F4000000000000035400000000000405F4000000000000035400000000000805F4000000000000035400000000000C05F4000000000000035400000000000006040000000000000364000000000000060400000000000003740000000000000604000000000000037400000000000C05F4000000000000038400000000000C05F4000000000000038400000000000805F4000000000000039400000000000805F400000000000003A400000000000805F40,010100002073080000D964934D36D93840934D36D964535F40,1721
422,010600002073080000010000000103000000010000001B0000000000000000003B4000000000004060400000000000003B4000000000006060400000000000003C4000000000006060400000000000003C4000000000008060400000000000003C400000000000A060400000000000003D400000000000A060400000000000003D400000000000C060400000000000003E400000000000C060400000000000003F400000000000C0604000000000000040400000000000C0604000000000008040400000000000C0604000000000008040400000000000A0604000000000000041400000000000A06040000000000000414000000000008060400000000000004140000000000060604000000000000041400000000000406040000000000000414000000000002060400000000000804040000000000020604000000000008040400000000000006040000000000000404000000000000060400000000000003F4000000000000060400000000000003E4000000000000060400000000000003D4000000000000060400000000000003D4000000000002060400000000000003C4000000000002060400000000000003C4000000000004060400000000000003B400000000000406040,01010000207308000065934D36D9643E40103EF8E0834F6040,1702
423,010600002073080000010000000103000000010000001B00000000000000008040400000000000A0604000000000008040400000000000C0604000000000000040400000000000C0604000000000000040400000000000E0604000000000000040400000000000006140000000000080404000000000000061400000000000804040000000000020614000000000000041400000000000206140000000000000414000000000004061400000000000804140000000000040614000000000000042400000000000406140000000000080424000000000004061400000000000004340000000000040614000000000000043400000000000206140000000000000434000000000000061400000000000804340000000000000614000000000008043400000000000E0604000000000008043400000000000C0604000000000000043400000000000C0604000000000000043400000000000A06040000000000000434000000000008060400000000000804240000000000080604000000000000042400000000000806040000000000080414000000000008060400000000000004140000000000080604000000000000041400000000000A0604000000000008040400000000000A06040,01010000207308000000000000009041400000000000D06040,1575
424,010600002073080000010000000103000000010000002500000000000000000043400000000000406140000000000080424000000000004061400000000000004240000000000040614000000000008041400000000000406140000000000000414000000000004061400000000000004140000000000060614000000000000041400000000000806140000000000080414000000000008061400000000000004240000000000080614000000000008042400000000000806140000000000000434000000000008061400000000000804340000000000080614000000000008043400000000000A0614000000000000044400000000000A0614000000000000044400000000000C0614000000000008044400000000000C0614000000000000045400000000000C0614000000000000045400000000000A0614000000000008045400000000000A061400000000000804540000000000080614000000000000046400000000000806140000000000000464000000000006061400000000000004640000000000040614000000000000046400000000000206140000000000080454000000000002061400000000000804540000000000000614000000000008045400000000000E0604000000000000045400000000000E0604000000000008044400000000000E0604000000000008044400000000000C0604000000000000044400000000000C0604000000000008043400000000000C0604000000000008043400000000000E0604000000000008043400000000000006140000000000000434000000000000061400000000000004340000000000020614000000000000043400000000000406140,0101000020730800008FB823EE88BB43401E7147DC11376140,2169
425,010600002073080000010000000103000000010000001D00000000000000008043400000000000C0604000000000000044400000000000C0604000000000000044400000000000A060400000000000004440000000000080604000000000000044400000000000606040000000000000444000000000004060400000000000804440000000000040604000000000008044400000000000206040000000000080444000000000000060400000000000004440000000000000604000000000000044400000000000C05F4000000000008043400000000000C05F4000000000000043400000000000C05F4000000000008042400000000000C05F4000000000008042400000000000006040000000000000424000000000000060400000000000804140000000000000604000000000008041400000000000206040000000000080414000000000004060400000000000004140000000000040604000000000000041400000000000606040000000000080414000000000006060400000000000804140000000000080604000000000000042400000000000806040000000000080424000000000008060400000000000004340000000000080604000000000000043400000000000A0604000000000000043400000000000C0604000000000008043400000000000C06040,0101000020730800003333333333B342403333333333336040,1478
426,01060000207308000008000000010300000001000000090000000000000000004140000000000020604000000000000041400000000000406040000000000080414000000000004060400000000000804140000000000020604000000000008041400000000000006040000000000000414000000000000060400000000000804040000000000000604000000000008040400000000000206040000000000000414000000000002060400103000000010000000500000000000000000041400000000000606040000000000000414000000000008060400000000000804140000000000080604000000000008041400000000000606040000000000000414000000000006060400103000000010000000B0000000000000000003F4000000000000060400000000000004040000000000000604000000000000040400000000000C05F400000000000003F400000000000C05F400000000000003F400000000000805F400000000000003E400000000000805F400000000000003E400000000000C05F400000000000003D400000000000C05F400000000000003D4000000000000060400000000000003E4000000000000060400000000000003F4000000000000060400103000000010000001100000000000000000040400000000000E0604000000000000040400000000000C060400000000000003F400000000000C060400000000000003E400000000000C060400000000000003D400000000000C060400000000000003C400000000000C060400000000000003C400000000000E060400000000000003C4000000000000061400000000000003B4000000000000061400000000000003B4000000000002061400000000000003C4000000000002061400000000000003D4000000000002061400000000000003D4000000000000061400000000000003E4000000000000061400000000000003F4000000000000061400000000000004040000000000000614000000000000040400000000000E060400103000000010000000700000000000000000036400000000000006140000000000000364000000000002061400000000000003640000000000040614000000000000037400000000000406140000000000000374000000000002061400000000000003740000000000000614000000000000036400000000000006140010300000001000000070000000000000000003C400000000000C061400000000000003D400000000000C061400000000000003D400000000000A061400000000000003C400000000000A061400000000000003B400000000000A061400000000000003B400000000000C061400000000000003C400000000000C061400103000000010000000500000000000000008040400000000000A0614000000000008040400000000000C0614000000000000041400000000000C0614000000000000041400000000000A0614000000000008040400000000000A06140010300000001000000050000000000000000003D400000000000C061400000000000003D400000000000E061400000000000003E400000000000E061400000000000003E400000000000C061400000000000003D400000000000C06140,0101000020730800005555555555753D40ABAAAAAAAAB66040,1263
427,010600002073080000010000000103000000010000001D0000000000000000003D400000000000E061400000000000003D400000000000C061400000000000003C400000000000C061400000000000003B400000000000C061400000000000003B400000000000E061400000000000003B4000000000000062400000000000003B4000000000002062400000000000003B4000000000004062400000000000003B4000000000006062400000000000003B4000000000008062400000000000003C4000000000008062400000000000003D4000000000008062400000000000003D400000000000A062400000000000003E400000000000A062400000000000003F400000000000A062400000000000003F40000000000080624000000000000040400000000000806240000000000080404000000000008062400000000000804040000000000060624000000000008040400000000000406240000000000080404000000000002062400000000000804040000000000000624000000000008040400000000000E0614000000000000040400000000000E0614000000000000040400000000000C061400000000000003F400000000000C061400000000000003E400000000000C061400000000000003E400000000000E061400000000000003D400000000000E06140,0101000020730800001CC7711CC7713D40ABAAAAAAAA1A6240,1886
428,010600002073080000010000000103000000010000001900000000000000008040400000000000806240000000000000404000000000008062400000000000003F4000000000008062400000000000003F400000000000A062400000000000003E400000000000A062400000000000003D400000000000A062400000000000003D400000000000C062400000000000003D400000000000E062400000000000003D4000000000000063400000000000003D4000000000002063400000000000003E4000000000002063400000000000003E4000000000004063400000000000003F40000000000040634000000000000040400000000000406340000000000080404000000000004063400000000000004140000000000040634000000000000041400000000000206340000000000080414000000000002063400000000000804140000000000000634000000000008041400000000000E0624000000000008041400000000000C0624000000000008041400000000000A0624000000000000041400000000000A062400000000000004140000000000080624000000000008040400000000000806240,0101000020730800008C31C618638C3F40534A29A594D26240,1599
429,01060000207308000001000000010300000001000000170000000000000000003D400000000000C062400000000000003D400000000000A062400000000000003D4000000000008062400000000000003C4000000000008062400000000000003B4000000000008062400000000000003B4000000000006062400000000000003A40000000000060624000000000000039400000000000606240000000000000394000000000008062400000000000003840000000000080624000000000000038400000000000A0624000000000000038400000000000C0624000000000000038400000000000E062400000000000003840000000000000634000000000000039400000000000006340000000000000394000000000002063400000000000003A4000000000002063400000000000003B4000000000002063400000000000003B4000000000000063400000000000003C4000000000000063400000000000003D4000000000000063400000000000003D400000000000E062400000000000003D400000000000C06240,010100002073080000ABAAAAAAAAEA39400000000000B06240,1229
430,010600002073080000010000000103000000010000001D00000000000000000039400000000000206340000000000000394000000000000063400000000000003840000000000000634000000000000038400000000000E0624000000000000038400000000000C0624000000000000037400000000000C0624000000000000036400000000000C0624000000000000035400000000000C0624000000000000034400000000000C0624000000000000034400000000000E0624000000000000033400000000000E0624000000000000033400000000000006340000000000000324000000000000063400000000000003240000000000020634000000000000032400000000000406340000000000000334000000000004063400000000000003340000000000060634000000000000033400000000000806340000000000000344000000000008063400000000000003540000000000080634000000000000035400000000000A0634000000000000036400000000000A0634000000000000037400000000000A06340000000000000374000000000008063400000000000003840000000000080634000000000000038400000000000606340000000000000394000000000006063400000000000003940000000000040634000000000000039400000000000206340,010100002073080000ABAAAAAAAA2A35401CC7711CC7196340,1769
431,010600002073080000010000000103000000010000001900000000000000000037400000000000C0634000000000000037400000000000A0634000000000000036400000000000A0634000000000000035400000000000A063400000000000003540000000000080634000000000000034400000000000806340000000000000334000000000008063400000000000003240000000000080634000000000000032400000000000A0634000000000000031400000000000A0634000000000000031400000000000C0634000000000000031400000000000E06340000000000000314000000000000064400000000000003140000000000020644000000000000031400000000000406440000000000000324000000000004064400000000000003340000000000040644000000000000034400000000000406440000000000000354000000000004064400000000000003640000000000040644000000000000036400000000000206440000000000000374000000000002064400000000000003740000000000000644000000000000037400000000000E0634000000000000037400000000000C06340,01010000207308000000000000006033400000000000D56340,1661
432,01060000207308000001000000010300000001000000170000000000000000003040000000000040644000000000000031400000000000406440000000000000314000000000002064400000000000003140000000000000644000000000000031400000000000E0634000000000000031400000000000C0634000000000000030400000000000C0634000000000000030400000000000A063400000000000002E400000000000A063400000000000002C400000000000A063400000000000002A400000000000A063400000000000002A400000000000C0634000000000000028400000000000C0634000000000000028400000000000E063400000000000002840000000000000644000000000000028400000000000206440000000000000284000000000004064400000000000002A4000000000004064400000000000002A4000000000006064400000000000002C4000000000006064400000000000002E4000000000006064400000000000002E40000000000040644000000000000030400000000000406440,010100002073080000EC51B81E85EB2B40CDCCCCCCCCEC6340,1230
433,01060000207308000001000000010300000001000000110000000000000000002A4000000000006064400000000000002A40000000000040644000000000000028400000000000406440000000000000284000000000002064400000000000002640000000000020644000000000000024400000000000206440000000000000244000000000004064400000000000002240000000000040644000000000000022400000000000606440000000000000224000000000008064400000000000002440000000000080644000000000000024400000000000A0644000000000000026400000000000A0644000000000000026400000000000806440000000000000284000000000008064400000000000002A4000000000008064400000000000002A400000000000606440,010100002073080000E9A28B2EBAE824408C2EBAE8A24B6440,596
434,010600002073080000010000000103000000010000001900000000000000000024400000000000A0644000000000000024400000000000806440000000000000224000000000008064400000000000002240000000000060644000000000000020400000000000606440000000000000204000000000004064400000000000001C400000000000406440000000000000184000000000004064400000000000001440000000000040644000000000000014400000000000606440000000000000104000000000006064400000000000001040000000000080644000000000000010400000000000A0644000000000000010400000000000C0644000000000000010400000000000E0644000000000000014400000000000E0644000000000000014400000000000006540000000000000184000000000000065400000000000001C400000000000006540000000000000204000000000000065400000000000002240000000000000654000000000000022400000000000E0644000000000000024400000000000E0644000000000000024400000000000C0644000000000000024400000000000A06440,1.01E+48,1506
435,010600002073080000010000000103000000010000001D00000000000000000010400000000000606440000000000000144000000000006064400000000000001440000000000040644000000000000018400000000000406440000000000000184000000000002064400000000000001C4000000000002064400000000000001C4000000000000064400000000000001840000000000000644000000000000018400000000000E0634000000000000018400000000000C0634000000000000014400000000000C0634000000000000014400000000000A0634000000000000010400000000000A0634000000000000008400000000000A0634000000000000000400000000000A06340000000000000F03F0000000000A06340000000000000F03F0000000000C0634000000000000000000000000000C0634000000000000000000000000000E0634000000000000000000000000000006440000000000000000000000000002064400000000000000000000000000040644000000000000000000000000000606440000000000000F03F0000000000606440000000000000F03F000000000080644000000000000000400000000000806440000000000000084000000000008064400000000000001040000000000080644000000000000010400000000000606440,010100002073080000453EEB0653E40340BBC114F9ACFB6340,1782
436,010600002073080000010000000103000000010000001D00000000000000000018400000000000E06340000000000000184000000000000064400000000000001C40000000000000644000000000000020400000000000006440000000000000224000000000000064400000000000002440000000000000644000000000000024400000000000E0634000000000000026400000000000E0634000000000000026400000000000C0634000000000000028400000000000C0634000000000000028400000000000A0634000000000000028400000000000806340000000000000284000000000006063400000000000002640000000000060634000000000000026400000000000406340000000000000244000000000004063400000000000002240000000000040634000000000000022400000000000206340000000000000204000000000002063400000000000001C4000000000002063400000000000001C4000000000004063400000000000001840000000000040634000000000000018400000000000606340000000000000144000000000006063400000000000001440000000000080634000000000000014400000000000A0634000000000000014400000000000C0634000000000000018400000000000C0634000000000000018400000000000E06340,010100002073080000D0BAC114F9AC1F4053E4B36E30856340,1902
437,010600002073080000010000000103000000010000001D0000000000000000002640000000000040634000000000000026400000000000606340000000000000284000000000006063400000000000002A4000000000006063400000000000002C4000000000006063400000000000002C4000000000004063400000000000002E4000000000004063400000000000002E400000000000206340000000000000304000000000002063400000000000003040000000000000634000000000000030400000000000E0624000000000000030400000000000C062400000000000002E400000000000C062400000000000002E400000000000A062400000000000002C400000000000A062400000000000002C4000000000008062400000000000002A400000000000806240000000000000284000000000008062400000000000002640000000000080624000000000000026400000000000A0624000000000000024400000000000A0624000000000000022400000000000A0624000000000000022400000000000C0624000000000000022400000000000E062400000000000002240000000000000634000000000000022400000000000206340000000000000224000000000004063400000000000002440000000000040634000000000000026400000000000406340,010100002073080000143BB1133BB127400000000000E06240,2022
438,010600002073080000010000000103000000010000001500000000000000000020400000000000C0624000000000000022400000000000C0624000000000000022400000000000A0624000000000000022400000000000806240000000000000224000000000006062400000000000002240000000000040624000000000000020400000000000406240000000000000204000000000002062400000000000001C40000000000020624000000000000018400000000000206240000000000000144000000000002062400000000000001440000000000040624000000000000010400000000000406240000000000000104000000000006062400000000000001040000000000080624000000000000010400000000000A0624000000000000014400000000000A0624000000000000014400000000000C0624000000000000018400000000000C062400000000000001C400000000000C0624000000000000020400000000000C06240,0101000020730800005D74D145175D1840A38B2EBAE8626240,1087
439,010600002073080000010000000103000000010000001D00000000000000000010400000000000406240000000000000144000000000004062400000000000001440000000000020624000000000000018400000000000206240000000000000184000000000000062400000000000001C4000000000000062400000000000001C400000000000E0614000000000000018400000000000E0614000000000000018400000000000C0614000000000000018400000000000A0614000000000000014400000000000A0614000000000000014400000000000806140000000000000104000000000008061400000000000000840000000000080614000000000000000400000000000806140000000000000F03F0000000000806140000000000000F03F0000000000A0614000000000000000000000000000A0614000000000000000000000000000C0614000000000000000000000000000E06140000000000000000000000000000062400000000000000000000000000020624000000000000000000000000000406240000000000000F03F0000000000406240000000000000F03F000000000060624000000000000000400000000000606240000000000000084000000000006062400000000000001040000000000060624000000000000010400000000000406240,010100002073080000453EEB0653E40340BBC114F9ACDB6140,1876
440,010600002073080000010000000103000000010000002700000000000000000018400000000000C0614000000000000018400000000000E061400000000000001C400000000000E061400000000000001C40000000000000624000000000000018400000000000006240000000000000184000000000002062400000000000001C4000000000002062400000000000002040000000000020624000000000000020400000000000406240000000000000224000000000004062400000000000002240000000000060624000000000000024400000000000606240000000000000264000000000006062400000000000002640000000000040624000000000000028400000000000406240000000000000284000000000002062400000000000002A4000000000002062400000000000002A4000000000000062400000000000002C4000000000000062400000000000002C400000000000E061400000000000002C400000000000C061400000000000002C400000000000A061400000000000002A400000000000A0614000000000000028400000000000A0614000000000000026400000000000A0614000000000000024400000000000A0614000000000000024400000000000806140000000000000224000000000008061400000000000002240000000000060614000000000000022400000000000406140000000000000204000000000004061400000000000001C4000000000004061400000000000001840000000000040614000000000000018400000000000606140000000000000144000000000006061400000000000001440000000000080614000000000000014400000000000A0614000000000000018400000000000A0614000000000000018400000000000C06140,010100002073080000ABAAAAAAAAAA21405555555555BF6140,2450
441,010600002073080000010000000103000000010000001B0000000000000000002A4000000000000062400000000000002A400000000000206240000000000000284000000000002062400000000000002840000000000040624000000000000028400000000000606240000000000000284000000000008062400000000000002A4000000000008062400000000000002C4000000000008062400000000000002C400000000000A062400000000000002E400000000000A062400000000000002E400000000000C0624000000000000030400000000000C0624000000000000031400000000000C0624000000000000031400000000000A0624000000000000032400000000000A062400000000000003240000000000080624000000000000032400000000000606240000000000000324000000000004062400000000000003140000000000040624000000000000031400000000000206240000000000000314000000000000062400000000000003040000000000000624000000000000030400000000000E061400000000000002E400000000000E061400000000000002C400000000000E061400000000000002C4000000000000062400000000000002A400000000000006240,010100002073080000B1DCD308CB3D2D40A811967B1A416240,1489
442,010600002073080000020000000103000000010000003100000000000000000030400000000000C0624000000000000030400000000000E0624000000000000030400000000000006340000000000000304000000000002063400000000000002E4000000000002063400000000000002E4000000000004063400000000000002C4000000000004063400000000000002C4000000000006063400000000000002A400000000000606340000000000000284000000000006063400000000000002840000000000080634000000000000028400000000000A063400000000000002A400000000000A063400000000000002C400000000000A063400000000000002E400000000000A0634000000000000030400000000000A0634000000000000030400000000000C0634000000000000031400000000000C0634000000000000031400000000000A0634000000000000032400000000000A06340000000000000324000000000008063400000000000003340000000000080634000000000000033400000000000606340000000000000334000000000004063400000000000003240000000000040634000000000000032400000000000206340000000000000324000000000000063400000000000003340000000000000634000000000000033400000000000E0624000000000000034400000000000E0624000000000000034400000000000C0624000000000000035400000000000C0624000000000000036400000000000C0624000000000000037400000000000C0624000000000000038400000000000C0624000000000000038400000000000A0624000000000000038400000000000806240000000000000374000000000008062400000000000003740000000000060624000000000000036400000000000606240000000000000354000000000006062400000000000003440000000000060624000000000000033400000000000606240000000000000324000000000006062400000000000003240000000000080624000000000000032400000000000A0624000000000000031400000000000A0624000000000000031400000000000C0624000000000000030400000000000C06240010300000001000000110000000000000000003740000000000080634000000000000037400000000000A0634000000000000037400000000000C0634000000000000038400000000000C0634000000000000039400000000000C0634000000000000039400000000000A06340000000000000394000000000008063400000000000003A4000000000008063400000000000003A4000000000006063400000000000003A4000000000004063400000000000003A400000000000206340000000000000394000000000002063400000000000003940000000000040634000000000000039400000000000606340000000000000384000000000006063400000000000003840000000000080634000000000000037400000000000806340,0101000020730800009DC57416D3593240515E43790D056340,2865
443,010600002073080000010000000103000000010000001700000000000000000039400000000000C0634000000000000038400000000000C0634000000000000037400000000000C0634000000000000037400000000000E063400000000000003740000000000000644000000000000037400000000000206440000000000000374000000000004064400000000000003840000000000040644000000000000038400000000000606440000000000000394000000000006064400000000000003A4000000000006064400000000000003B4000000000006064400000000000003B4000000000004064400000000000003C4000000000004064400000000000003C4000000000002064400000000000003C4000000000000064400000000000003C400000000000E063400000000000003C400000000000C063400000000000003B400000000000C063400000000000003B400000000000A063400000000000003A400000000000A0634000000000000039400000000000A0634000000000000039400000000000C06340,0101000020730800000AD7A3703D0A39403333333333F36340,1246
444,01060000207308000001000000010300000001000000150000000000000000003A400000000000A063400000000000003B400000000000A063400000000000003B400000000000C063400000000000003C400000000000C063400000000000003D400000000000C063400000000000003E400000000000C063400000000000003E400000000000A063400000000000003E4000000000008063400000000000003E4000000000006063400000000000003E4000000000004063400000000000003D4000000000004063400000000000003D4000000000002063400000000000003C4000000000002063400000000000003B4000000000002063400000000000003B4000000000004063400000000000003A4000000000004063400000000000003A4000000000006063400000000000003A4000000000008063400000000000003940000000000080634000000000000039400000000000A063400000000000003A400000000000A06340,0101000020730800001CC7711CC7713B405555555555656340,943
445,01060000207308000004000000010300000001000000070000000000000000003C4000000000002063400000000000003D4000000000002063400000000000003D4000000000000063400000000000003C4000000000000063400000000000003B4000000000000063400000000000003B4000000000002063400000000000003C400000000000206340010300000001000000050000000000000000003A4000000000002063400000000000003A4000000000004063400000000000003B4000000000004063400000000000003B4000000000002063400000000000003A400000000000206340010300000001000000050000000000000000003D4000000000002063400000000000003D4000000000004063400000000000003E4000000000004063400000000000003E4000000000002063400000000000003D400000000000206340010300000001000000170000000000000000003E4000000000004063400000000000003E4000000000006063400000000000003E4000000000008063400000000000003E400000000000A063400000000000003E400000000000C063400000000000003D400000000000C063400000000000003D400000000000E063400000000000003E400000000000E063400000000000003F400000000000E0634000000000000040400000000000E0634000000000008040400000000000E0634000000000000041400000000000E0634000000000000041400000000000C0634000000000000041400000000000A0634000000000008041400000000000A063400000000000804140000000000080634000000000008041400000000000606340000000000000414000000000006063400000000000004140000000000040634000000000008040400000000000406340000000000000404000000000004063400000000000003F4000000000004063400000000000003E400000000000406340,0101000020730800000000000000003F4009ED25B497706340,1396
446,01060000207308000001000000010300000001000000170000000000000000004140000000000000644000000000000041400000000000E0634000000000008040400000000000E0634000000000000040400000000000E063400000000000003F400000000000E063400000000000003E400000000000E063400000000000003D400000000000E063400000000000003D4000000000000064400000000000003D4000000000002064400000000000003C4000000000002064400000000000003C4000000000004064400000000000003D4000000000004064400000000000003D4000000000006064400000000000003D4000000000008064400000000000003E4000000000008064400000000000003F40000000000080644000000000000040400000000000806440000000000080404000000000008064400000000000804040000000000060644000000000000041400000000000606440000000000000414000000000004064400000000000004140000000000020644000000000000041400000000000006440,010100002073080000CDCCCCCCCCCC3E403D0AD7A3701D6440,1265
447,01060000207308000002000000010300000001000000090000000000000000003C4000000000000064400000000000003C4000000000002064400000000000003D4000000000002064400000000000003D4000000000000064400000000000003D400000000000E063400000000000003D400000000000C063400000000000003C400000000000C063400000000000003C400000000000E063400000000000003C400000000000006440010300000001000000170000000000000000003D4000000000006064400000000000003D4000000000004064400000000000003C4000000000004064400000000000003B4000000000004064400000000000003B4000000000006064400000000000003A400000000000606440000000000000394000000000006064400000000000003940000000000080644000000000000039400000000000A0644000000000000039400000000000C064400000000000003A400000000000C064400000000000003B400000000000C064400000000000003B400000000000E064400000000000003C400000000000E064400000000000003D400000000000E064400000000000003D400000000000C064400000000000003E400000000000C064400000000000003E400000000000A064400000000000003F400000000000A064400000000000003F4000000000008064400000000000003E4000000000008064400000000000003D4000000000008064400000000000003D400000000000606440,01010000207308000046175D74D1453B408C2EBAE8A26B6440,1109
448,010600002073080000010000000103000000010000001900000000000000000038400000000000C0644000000000000039400000000000C0644000000000000039400000000000A06440000000000000394000000000008064400000000000003940000000000060644000000000000038400000000000606440000000000000384000000000004064400000000000003740000000000040644000000000000036400000000000406440000000000000354000000000004064400000000000003440000000000040644000000000000034400000000000606440000000000000334000000000006064400000000000003340000000000080644000000000000033400000000000A0644000000000000033400000000000C0644000000000000034400000000000C0644000000000000034400000000000E0644000000000000035400000000000E06440000000000000354000000000000065400000000000003640000000000000654000000000000036400000000000E0644000000000000037400000000000E0644000000000000038400000000000E0644000000000000038400000000000C06440,010100002073080000B497D05E427B3540398EE3388E836440,1323
449,01060000207308000001000000010300000001000000170000000000000000003540000000000000654000000000000035400000000000E0644000000000000034400000000000E0644000000000000034400000000000C0644000000000000033400000000000C0644000000000000032400000000000C0644000000000000031400000000000C0644000000000000030400000000000C0644000000000000030400000000000E06440000000000000304000000000000065400000000000002E4000000000000065400000000000002E4000000000002065400000000000003040000000000020654000000000000030400000000000406540000000000000304000000000006065400000000000003140000000000060654000000000000032400000000000606540000000000000334000000000006065400000000000003440000000000060654000000000000034400000000000406540000000000000354000000000004065400000000000003540000000000020654000000000000035400000000000006540,0101000020730800005555555555B531400000000000006540,1194
450,010600002073080000010000000103000000010000001D0000000000000000002E4000000000002065400000000000002E4000000000000065400000000000003040000000000000654000000000000030400000000000E0644000000000000030400000000000C064400000000000002E400000000000C064400000000000002E400000000000A064400000000000002C400000000000A064400000000000002C4000000000008064400000000000002A400000000000806440000000000000284000000000008064400000000000002640000000000080644000000000000026400000000000A0644000000000000024400000000000A0644000000000000024400000000000C0644000000000000024400000000000E0644000000000000022400000000000E06440000000000000224000000000000065400000000000002240000000000020654000000000000022400000000000406540000000000000244000000000004065400000000000002440000000000060654000000000000026400000000000606540000000000000284000000000006065400000000000002A4000000000006065400000000000002C4000000000006065400000000000002C4000000000004065400000000000002E4000000000004065400000000000002E400000000000206540,010100002073080000AD1B4C91CFBA2740453EEB0653E46440,1849
451,010600002073080000010000000103000000010000001D0000000000000000002440000000000060654000000000000024400000000000406540000000000000224000000000004065400000000000002240000000000020654000000000000022400000000000006540000000000000204000000000000065400000000000001C400000000000006540000000000000184000000000000065400000000000001440000000000000654000000000000010400000000000006540000000000000104000000000002065400000000000000840000000000020654000000000000008400000000000406540000000000000084000000000006065400000000000000840000000000080654000000000000008400000000000A0654000000000000008400000000000C0654000000000000010400000000000C0654000000000000010400000000000E0654000000000000014400000000000E0654000000000000018400000000000E065400000000000001C400000000000E0654000000000000020400000000000E0654000000000000022400000000000E0654000000000000022400000000000C0654000000000000022400000000000A0654000000000000024400000000000A065400000000000002440000000000080654000000000000024400000000000606540,010100002073080000DC1177C41D7117400000000000606540,2161
452,010600002073080000010000000103000000010000001D0000000000000000002240000000000000664000000000000022400000000000E0654000000000000020400000000000E065400000000000001C400000000000E0654000000000000018400000000000E0654000000000000014400000000000E0654000000000000010400000000000E065400000000000001040000000000000664000000000000008400000000000006640000000000000084000000000002066400000000000000840000000000040664000000000000008400000000000606640000000000000084000000000008066400000000000001040000000000080664000000000000010400000000000A0664000000000000014400000000000A0664000000000000018400000000000A0664000000000000018400000000000C066400000000000001C400000000000C066400000000000001C400000000000A0664000000000000020400000000000A0664000000000000022400000000000A0664000000000000022400000000000806640000000000000244000000000008066400000000000002440000000000060664000000000000024400000000000406640000000000000244000000000002066400000000000002240000000000020664000000000000022400000000000006640,010100002073080000F31ACA6B28AF174043790DE535346640,1895
453,01060000207308000001000000010300000001000000150000000000000000002240000000000080664000000000000022400000000000A0664000000000000020400000000000A0664000000000000020400000000000C0664000000000000020400000000000E06640000000000000204000000000000067400000000000002040000000000020674000000000000022400000000000206740000000000000244000000000002067400000000000002640000000000020674000000000000028400000000000206740000000000000284000000000000067400000000000002A4000000000000067400000000000002A400000000000E066400000000000002A400000000000C066400000000000002A400000000000A0664000000000000028400000000000A0664000000000000028400000000000806640000000000000264000000000008066400000000000002440000000000080664000000000000022400000000000806640,010100002073080000D145175D74D12340A38B2EBAE8C26640,1122
454,0106000020730800000100000001030000000100000019000000000000000000204000000000002067400000000000002040000000000000674000000000000020400000000000E0664000000000000020400000000000C066400000000000001C400000000000C0664000000000000018400000000000C0664000000000000018400000000000A0664000000000000014400000000000A0664000000000000010400000000000A0664000000000000008400000000000A0664000000000000008400000000000C0664000000000000000400000000000C0664000000000000000400000000000E0664000000000000000400000000000006740000000000000004000000000002067400000000000000040000000000040674000000000000008400000000000406740000000000000084000000000006067400000000000001040000000000060674000000000000014400000000000606740000000000000184000000000006067400000000000001C4000000000006067400000000000001C4000000000004067400000000000002040000000000040674000000000000020400000000000206740,010100002073080000CE39E79C73CE1140534A29A594F26640,1539
