id ,Geom,Centroid,Demand
376,01060000207308000001000000010300000001000000210000000000000000804840000000000000374000000000008048400000000000003840000000000000494000000000000038400000000000004940000000000000394000000000000049400000000000003A4000000000000049400000000000003B4000000000008049400000000000003B4000000000008049400000000000003C4000000000008049400000000000003D4000000000008049400000000000003E400000000000004A400000000000003E400000000000004A400000000000003D400000000000804A400000000000003D400000000000804A400000000000003C400000000000804A400000000000003B400000000000004B400000000000003B400000000000004B400000000000003A400000000000804A400000000000003A400000000000804A4000000000000039400000000000804A4000000000000038400000000000804A4000000000000037400000000000804A4000000000000036400000000000004B4000000000000036400000000000004B4000000000000035400000000000004B4000000000000034400000000000804A4000000000000034400000000000004A4000000000000034400000000000004A4000000000000035400000000000804940000000000000354000000000008049400000000000003640000000000000494000000000000036400000000000804840000000000000364000000000008048400000000000003740,010100002073080000B76DDBB66D9B49409224499224093840,1394
377,01060000207308000004000000010300000001000000050000000000000000004A400000000000003D400000000000004A400000000000003E400000000000804A400000000000003E400000000000804A400000000000003D400000000000004A400000000000003D40010300000001000000050000000000000000804D4000000000000031400000000000804D4000000000000032400000000000004E4000000000000032400000000000004E4000000000000031400000000000804D400000000000003140010300000001000000050000000000000000804F4000000000000032400000000000804F40000000000000334000000000000050400000000000003340000000000000504000000000000032400000000000804F40000000000000324001030000000100000017000000000000000000504000000000000031400000000000005040000000000000324000000000004050400000000000003240000000000080504000000000000032400000000000C0504000000000000032400000000000C0504000000000000033400000000000C0504000000000000034400000000000C05040000000000000354000000000000051400000000000003540000000000000514000000000000036400000000000405140000000000000364000000000004051400000000000003540000000000040514000000000000034400000000000805140000000000000344000000000008051400000000000003340000000000080514000000000000032400000000000405140000000000000324000000000004051400000000000003140000000000000514000000000000031400000000000C050400000000000003140000000000080504000000000000031400000000000405040000000000000314000000000000050400000000000003140,010100002073080000A6A5A5A5A5655040E2E1E1E1E1E13240,853
378,010600002073080000010000000103000000010000001F00000000000000004051400000000000003140000000000040514000000000000032400000000000805140000000000000324000000000008051400000000000003340000000000080514000000000000034400000000000405140000000000000344000000000004051400000000000003540000000000040514000000000000036400000000000405140000000000000374000000000008051400000000000003740000000000080514000000000000038400000000000C0514000000000000038400000000000005240000000000000384000000000004052400000000000003840000000000040524000000000000037400000000000805240000000000000374000000000008052400000000000003640000000000080524000000000000035400000000000C0524000000000000035400000000000C05240000000000000344000000000008052400000000000003440000000000080524000000000000033400000000000405240000000000000334000000000000052400000000000003340000000000000524000000000000032400000000000C0514000000000000032400000000000C05140000000000000314000000000008051400000000000003140000000000080514000000000000030400000000000405140000000000000304000000000004051400000000000003140,010100002073080000DBB66DDBB6BD51406EDBB66DDB363440,1376
524,010600002073080000010000000103000000010000000500000000000000000054400000000000405C4000000000000054400000000000805C4000000000004054400000000000805C4000000000004054400000000000405C4000000000000054400000000000405C40,01010000207308000000000000000054400000000000405C40,1594
525,010600002073080000010000000103000000010000000500000000000000004054400000000000805C4000000000004054400000000000C05C4000000000008054400000000000C05C4000000000008054400000000000805C4000000000004054400000000000805C40,01010000207308000000000000004054400000000000805C40,1614
380,0106000020730800000100000001030000000100000019000000000000000000544000000000000036400000000000C05340000000000000364000000000008053400000000000003640000000000080534000000000000037400000000000405340000000000000374000000000004053400000000000003840000000000000534000000000000038400000000000005340000000000000394000000000000053400000000000003A4000000000004053400000000000003A4000000000004053400000000000003B4000000000008053400000000000003B4000000000008053400000000000003C400000000000C053400000000000003C4000000000000054400000000000003C4000000000004054400000000000003C4000000000004054400000000000003B4000000000008054400000000000003B4000000000008054400000000000003A40000000000080544000000000000039400000000000805440000000000000384000000000008054400000000000003740000000000040544000000000000037400000000000405440000000000000364000000000000054400000000000003640,0101000020730800002549922449B253400000000000803840,1367
381,010600002073080000060000000103000000010000001D0000000000000000C052400000000000003A4000000000000053400000000000003A400000000000005340000000000000394000000000000053400000000000003840000000000040534000000000000038400000000000405340000000000000374000000000004053400000000000003640000000000000534000000000000036400000000000C0524000000000000036400000000000C0524000000000000035400000000000805240000000000000354000000000008052400000000000003640000000000080524000000000000037400000000000405240000000000000374000000000004052400000000000003840000000000000524000000000000038400000000000C051400000000000003840000000000080514000000000000038400000000000805140000000000000394000000000008051400000000000003A4000000000008051400000000000003B400000000000C051400000000000003B400000000000C051400000000000003C4000000000000052400000000000003C4000000000000052400000000000003B4000000000004052400000000000003B4000000000004052400000000000003A4000000000008052400000000000003A400000000000C052400000000000003A400103000000010000000500000000000000000053400000000000003A4000000000000053400000000000003B4000000000004053400000000000003B4000000000004053400000000000003A4000000000000053400000000000003A400103000000010000000500000000000000004053400000000000003B4000000000004053400000000000003C4000000000008053400000000000003C4000000000008053400000000000003B4000000000004053400000000000003B400103000000010000000F00000000000000008053400000000000003C4000000000008053400000000000003D4000000000008053400000000000003E400000000000C053400000000000003E4000000000000054400000000000003E4000000000004054400000000000003E4000000000004054400000000000003D4000000000008054400000000000003D4000000000008054400000000000003C4000000000008054400000000000003B4000000000004054400000000000003B4000000000004054400000000000003C4000000000000054400000000000003C400000000000C053400000000000003C4000000000008053400000000000003C400103000000010000000B0000000000000000005440000000000000354000000000000054400000000000003640000000000040544000000000000036400000000000405440000000000000374000000000008054400000000000003740000000000080544000000000000036400000000000805440000000000000354000000000004054400000000000003540000000000040544000000000000034400000000000005440000000000000344000000000000054400000000000003540010300000001000000090000000000000000805440000000000000394000000000008054400000000000003A4000000000008054400000000000003B400000000000C054400000000000003B400000000000C054400000000000003A400000000000C0544000000000000039400000000000C0544000000000000038400000000000805440000000000000384000000000008054400000000000003940,010100002073080000F431381F83F35240C8E07C0CCEC73840,2064
382,010600002073080000040000000103000000010000001F0000000000000000405440000000000000344000000000004054400000000000003540000000000080544000000000000035400000000000805440000000000000364000000000008054400000000000003740000000000080544000000000000038400000000000C0544000000000000038400000000000C0544000000000000037400000000000C054400000000000003640000000000000554000000000000036400000000000005540000000000000354000000000004055400000000000003540000000000080554000000000000035400000000000C0554000000000000035400000000000C0554000000000000034400000000000805540000000000000344000000000004055400000000000003440000000000000554000000000000034400000000000C0544000000000000034400000000000C05440000000000000334000000000008054400000000000003340000000000080544000000000000032400000000000805440000000000000314000000000004054400000000000003140000000000000544000000000000031400000000000C0534000000000000031400000000000C05340000000000000324000000000000054400000000000003240000000000000544000000000000033400000000000005440000000000000344000000000004054400000000000003440010300000001000000050000000000000000405340000000000000304000000000004053400000000000003140000000000080534000000000000031400000000000805340000000000000304000000000004053400000000000003040010300000001000000050000000000000000C054400000000000003A400000000000C054400000000000003B4000000000000055400000000000003B4000000000000055400000000000003A400000000000C054400000000000003A4001030000000100000017000000000000000040564000000000000033400000000000405640000000000000344000000000008056400000000000003440000000000080564000000000000035400000000000405640000000000000354000000000004056400000000000003640000000000040564000000000000037400000000000405640000000000000384000000000008056400000000000003840000000000080564000000000000037400000000000C0564000000000000037400000000000C0564000000000000036400000000000C0564000000000000035400000000000C0564000000000000034400000000000C0564000000000000033400000000000C05640000000000000324000000000008056400000000000003240000000000080564000000000000031400000000000805640000000000000304000000000004056400000000000003040000000000040564000000000000031400000000000405640000000000000324000000000004056400000000000003340,01010000207308000000000000002655400000000000A83340,1550
383,010600002073080000010000000103000000010000001D0000000000000000805640000000000000374000000000008056400000000000003840000000000040564000000000000038400000000000405640000000000000394000000000004056400000000000003A4000000000000056400000000000003A4000000000000056400000000000003B4000000000000056400000000000003C4000000000004056400000000000003C4000000000004056400000000000003D4000000000008056400000000000003D4000000000008056400000000000003E400000000000C056400000000000003E4000000000000057400000000000003E4000000000004057400000000000003E4000000000008057400000000000003E4000000000008057400000000000003D400000000000C057400000000000003D400000000000C057400000000000003C400000000000C057400000000000003B400000000000C057400000000000003A400000000000C05740000000000000394000000000008057400000000000003940000000000080574000000000000038400000000000405740000000000000384000000000004057400000000000003740000000000000574000000000000037400000000000C05640000000000000374000000000008056400000000000003740,010100002073080000D8505E4379CD564087F21ACA6B283A40,1927
384,010600002073080000010000000103000000010000001700000000000000008057400000000000003F4000000000008057400000000000003E4000000000004057400000000000003E4000000000000057400000000000003E400000000000C056400000000000003E4000000000008056400000000000003E4000000000008056400000000000003F4000000000004056400000000000003F4000000000004056400000000000004040000000000040564000000000008040400000000000405640000000000000414000000000008056400000000000004140000000000080564000000000008041400000000000C05640000000000080414000000000000057400000000000804140000000000040574000000000008041400000000000805740000000000080414000000000008057400000000000004140000000000080574000000000008040400000000000C0574000000000008040400000000000C0574000000000000040400000000000C057400000000000003F4000000000008057400000000000003F40,0101000020730800009A99999999D95640F6285C8FC2F53F40,1260
385,010600002073080000010000000103000000010000001700000000000000008057400000000000003E4000000000008057400000000000003F400000000000C057400000000000003F400000000000C0574000000000000040400000000000005840000000000000404000000000004058400000000000004040000000000080584000000000000040400000000000C0584000000000000040400000000000C058400000000000003F4000000000000059400000000000003F4000000000000059400000000000003E4000000000000059400000000000003D400000000000C058400000000000003D400000000000C058400000000000003C400000000000C058400000000000003B4000000000008058400000000000003B4000000000004058400000000000003B4000000000000058400000000000003B400000000000C057400000000000003B400000000000C057400000000000003C400000000000C057400000000000003D4000000000008057400000000000003D4000000000008057400000000000003E40,01010000207308000000000000002058405555555555153D40,1199
386,01060000207308000001000000010300000001000000190000000000000000C058400000000000003F400000000000C05840000000000000404000000000008058400000000000004040000000000080584000000000008040400000000000405840000000000080404000000000004058400000000000004140000000000040584000000000008041400000000000805840000000000080414000000000008058400000000000004240000000000080584000000000008042400000000000C058400000000000804240000000000000594000000000008042400000000000405940000000000080424000000000008059400000000000804240000000000080594000000000000042400000000000C0594000000000000042400000000000C0594000000000008041400000000000C0594000000000000041400000000000C0594000000000008040400000000000C0594000000000000040400000000000805940000000000000404000000000008059400000000000003F4000000000004059400000000000003F4000000000000059400000000000003F400000000000C058400000000000003F40,01010000207308000084E59E4658EE58408DB0DCD308CB4040,1452
387,01060000207308000001000000010300000001000000170000000000000000805840000000000080424000000000008058400000000000004240000000000080584000000000008041400000000000405840000000000080414000000000004058400000000000004140000000000000584000000000000041400000000000C05740000000000000414000000000008057400000000000004140000000000080574000000000008041400000000000405740000000000080414000000000004057400000000000004240000000000040574000000000008042400000000000405740000000000000434000000000004057400000000000804340000000000080574000000000008043400000000000C0574000000000008043400000000000C057400000000000004440000000000000584000000000000044400000000000005840000000000080434000000000004058400000000000804340000000000080584000000000008043400000000000805840000000000000434000000000008058400000000000804240,0101000020730800000000000000C057405555555555254240,1249
388,010600002073080000010000000103000000010000001D0000000000000000C0574000000000000044400000000000C057400000000000804340000000000080574000000000008043400000000000405740000000000080434000000000004057400000000000004340000000000000574000000000000043400000000000C0564000000000000043400000000000805640000000000000434000000000008056400000000000804340000000000040564000000000008043400000000000405640000000000000444000000000000056400000000000004440000000000000564000000000008044400000000000005640000000000000454000000000000056400000000000804540000000000040564000000000008045400000000000405640000000000000464000000000008056400000000000004640000000000080564000000000008046400000000000C056400000000000804640000000000000574000000000008046400000000000405740000000000080464000000000004057400000000000004640000000000080574000000000000046400000000000C0574000000000000046400000000000C0574000000000008045400000000000C0574000000000000045400000000000C0574000000000008044400000000000C057400000000000004440,0101000020730800009ED8899DD8C956400000000000804440,1948
389,01060000207308000001000000010300000001000000170000000000000000C05740000000000000464000000000008057400000000000004640000000000040574000000000000046400000000000405740000000000080464000000000000057400000000000804640000000000000574000000000000047400000000000005740000000000080474000000000000057400000000000004840000000000000574000000000008048400000000000405740000000000080484000000000008057400000000000804840000000000080574000000000000049400000000000C0574000000000000049400000000000C05740000000000080484000000000000058400000000000804840000000000040584000000000008048400000000000405840000000000000484000000000004058400000000000804740000000000040584000000000000047400000000000405840000000000080464000000000000058400000000000804640000000000000584000000000000046400000000000C057400000000000004640,1.01E+48,1199
390,010600002073080000010000000103000000010000001900000000000000008057400000000000004940000000000080574000000000008048400000000000405740000000000080484000000000000057400000000000804840000000000000574000000000000048400000000000C05640000000000000484000000000008056400000000000004840000000000080564000000000008048400000000000405640000000000080484000000000004056400000000000004940000000000040564000000000008049400000000000005640000000000080494000000000000056400000000000004A4000000000004056400000000000004A4000000000004056400000000000804A4000000000008056400000000000804A4000000000008056400000000000004B400000000000C056400000000000004B4000000000000057400000000000004B4000000000004057400000000000004B4000000000004057400000000000804A4000000000008057400000000000804A4000000000008057400000000000004A400000000000805740000000000080494000000000008057400000000000004940,0101000020730800006227766227B65640ECC44EECC44E4940,1303
391,01060000207308000001000000010300000001000000150000000000000000C055400000000000004A4000000000000056400000000000004A40000000000000564000000000008049400000000000005640000000000000494000000000000056400000000000804840000000000000564000000000000048400000000000C0554000000000000048400000000000C055400000000000804740000000000080554000000000008047400000000000405540000000000080474000000000000055400000000000804740000000000000554000000000000048400000000000C0544000000000000048400000000000C0544000000000008048400000000000C0544000000000000049400000000000C0544000000000008049400000000000005540000000000080494000000000000055400000000000004A4000000000004055400000000000004A4000000000008055400000000000004A400000000000C055400000000000004A40,01010000207308000046175D74D14555408C2EBAE8A28B4840,1102
526,010600002073080000010000000103000000010000000500000000000000004054400000000000405C4000000000004054400000000000805C4000000000008054400000000000805C4000000000008054400000000000405C4000000000004054400000000000405C40,01010000207308000000000000004054400000000000405C40,1597
609,010600002073080000010000000103000000010000000500000000000000000056400000000000005C4000000000000056400000000000405C4000000000004056400000000000405C4000000000004056400000000000005C4000000000000056400000000000005C40,01010000207308000000000000000056400000000000005C40,1602
392,010600002073080000010000000103000000010000001D0000000000000000C054400000000000004840000000000000554000000000000048400000000000005540000000000080474000000000004055400000000000804740000000000080554000000000008047400000000000805540000000000000474000000000008055400000000000804640000000000040554000000000008046400000000000405540000000000000464000000000000055400000000000004640000000000000554000000000008045400000000000C0544000000000008045400000000000C05440000000000000464000000000008054400000000000004640000000000080544000000000008046400000000000405440000000000080464000000000000054400000000000804640000000000000544000000000000046400000000000C0534000000000000046400000000000C0534000000000008046400000000000C0534000000000000047400000000000C05340000000000080474000000000000054400000000000804740000000000000544000000000000048400000000000405440000000000000484000000000004054400000000000804840000000000080544000000000008048400000000000C0544000000000008048400000000000C054400000000000004840,0101000020730800007B14AE47E17A5440CDCCCCCCCCCC4640,1320
393,010600002073080000010000000103000000010000001B0000000000000000405540000000000000464000000000004055400000000000804640000000000080554000000000008046400000000000C05540000000000080464000000000000056400000000000804640000000000000564000000000000046400000000000405640000000000000464000000000004056400000000000804540000000000000564000000000008045400000000000005640000000000000454000000000000056400000000000804440000000000000564000000000000044400000000000405640000000000000444000000000004056400000000000804340000000000000564000000000008043400000000000C0554000000000008043400000000000C05540000000000000434000000000008055400000000000004340000000000080554000000000008043400000000000405540000000000080434000000000000055400000000000804340000000000000554000000000000044400000000000005540000000000080444000000000000055400000000000004540000000000000554000000000008045400000000000005540000000000000464000000000004055400000000000004640,010100002073080000143BB1133B715540D9899DD8899D4440,1305
394,010600002073080000010000000103000000010000001F0000000000000000405540000000000080434000000000008055400000000000804340000000000080554000000000000043400000000000C0554000000000000043400000000000C055400000000000804340000000000000564000000000008043400000000000405640000000000080434000000000008056400000000000804340000000000080564000000000000043400000000000C0564000000000000043400000000000C0564000000000008042400000000000C0564000000000000042400000000000C0564000000000008041400000000000805640000000000080414000000000008056400000000000004140000000000040564000000000000041400000000000405640000000000080404000000000000056400000000000804040000000000000564000000000000040400000000000C0554000000000000040400000000000C05540000000000080404000000000008055400000000000804040000000000040554000000000008040400000000000405540000000000000414000000000004055400000000000804140000000000040554000000000000042400000000000405540000000000080424000000000004055400000000000004340000000000000554000000000000043400000000000005540000000000080434000000000004055400000000000804340,010100002073080000CA269B6CB2C95540C2071F7CF0C14140,1607
395,010600002073080000040000000103000000010000000F0000000000000000005640000000000000404000000000000056400000000000804040000000000040564000000000008040400000000000405640000000000000404000000000004056400000000000003F4000000000008056400000000000003F4000000000008056400000000000003E4000000000008056400000000000003D4000000000004056400000000000003D4000000000004056400000000000003C4000000000000056400000000000003C4000000000000056400000000000003D4000000000000056400000000000003E4000000000000056400000000000003F40000000000000564000000000000040400103000000010000000B0000000000000000C0564000000000008041400000000000C0564000000000000042400000000000C0564000000000008042400000000000C0564000000000000043400000000000005740000000000000434000000000004057400000000000004340000000000040574000000000008042400000000000405740000000000000424000000000004057400000000000804140000000000000574000000000008041400000000000C0564000000000008041400103000000010000000D00000000000000008057400000000000804040000000000080574000000000000041400000000000C057400000000000004140000000000000584000000000000041400000000000405840000000000000414000000000004058400000000000804040000000000080584000000000008040400000000000805840000000000000404000000000004058400000000000004040000000000000584000000000000040400000000000C0574000000000000040400000000000C057400000000000804040000000000080574000000000008040400103000000010000000B0000000000000000C057400000000000003A400000000000C057400000000000003B4000000000000058400000000000003B4000000000004058400000000000003B4000000000008058400000000000003B4000000000008058400000000000003A4000000000004058400000000000003A4000000000004058400000000000003940000000000000584000000000000039400000000000C0574000000000000039400000000000C057400000000000003A40,01010000207308000055555555551D5740ABAAAAAAAA2A3F40,1155
396,010600002073080000010000000103000000010000001D0000000000000000005840000000000000394000000000004058400000000000003940000000000040584000000000000038400000000000805840000000000000384000000000008058400000000000003740000000000080584000000000000036400000000000C0584000000000000036400000000000C0584000000000000035400000000000805840000000000000354000000000008058400000000000003440000000000080584000000000000033400000000000405840000000000000334000000000000058400000000000003340000000000000584000000000000032400000000000C0574000000000000032400000000000805740000000000000324000000000008057400000000000003340000000000040574000000000000033400000000000405740000000000000344000000000000057400000000000003440000000000000574000000000000035400000000000005740000000000000364000000000000057400000000000003740000000000040574000000000000037400000000000405740000000000000384000000000008057400000000000003840000000000080574000000000000039400000000000C05740000000000000394000000000000058400000000000003940,010100002073080000D3D2D2D2D2B257409796969696163540,1683
397,010600002073080000010000000103000000010000001900000000000000008058400000000000003440000000000080584000000000000035400000000000C058400000000000003540000000000000594000000000000035400000000000405940000000000000354000000000008059400000000000003540000000000080594000000000000034400000000000C0594000000000000034400000000000C0594000000000000033400000000000C0594000000000000032400000000000C05940000000000000314000000000008059400000000000003140000000000080594000000000000030400000000000405940000000000000304000000000004059400000000000002E4000000000000059400000000000002E400000000000C058400000000000002E400000000000C05840000000000000304000000000008058400000000000003040000000000080584000000000000031400000000000405840000000000000314000000000004058400000000000003240000000000040584000000000000033400000000000805840000000000000334000000000008058400000000000003440,0101000020730800005F427B09EDE55840DA4B682FA1BD3140,1296
398,010600002073080000010000000103000000010000001B000000000000000080584000000000000030400000000000C0584000000000000030400000000000C058400000000000002E4000000000000059400000000000002E4000000000000059400000000000002C4000000000000059400000000000002A4000000000000059400000000000002840000000000000594000000000000026400000000000C0584000000000000026400000000000C0584000000000000024400000000000805840000000000000244000000000004058400000000000002440000000000000584000000000000024400000000000C0574000000000000024400000000000805740000000000000244000000000008057400000000000002640000000000080574000000000000028400000000000405740000000000000284000000000004057400000000000002A4000000000004057400000000000002C4000000000008057400000000000002C4000000000008057400000000000002E400000000000C057400000000000002E400000000000C057400000000000003040000000000000584000000000000030400000000000405840000000000000304000000000008058400000000000003040,010100002073080000EAA00EEAA00E5840B76DDBB66DDB2840,1774
399,01060000207308000001000000010300000001000000190000000000000000405740000000000000264000000000008057400000000000002640000000000080574000000000000024400000000000C0574000000000000024400000000000C0574000000000000022400000000000C0574000000000000020400000000000C057400000000000001C400000000000C057400000000000001840000000000080574000000000000018400000000000805740000000000000144000000000004057400000000000001440000000000000574000000000000014400000000000C0564000000000000014400000000000C056400000000000001840000000000080564000000000000018400000000000405640000000000000184000000000004056400000000000001C4000000000004056400000000000002040000000000040564000000000000022400000000000405640000000000000244000000000008056400000000000002440000000000080564000000000000026400000000000C0564000000000000026400000000000005740000000000000264000000000004057400000000000002640,010100002073080000638C31C618E35640534A29A594521E40,1615
400,01060000207308000001000000010300000001000000210000000000000000405740000000000000144000000000008057400000000000001440000000000080574000000000000018400000000000C0574000000000000018400000000000C057400000000000001C4000000000000058400000000000001C40000000000000584000000000000020400000000000405840000000000000204000000000004058400000000000001C4000000000008058400000000000001C400000000000C058400000000000001C400000000000C05840000000000000184000000000000059400000000000001840000000000000594000000000000014400000000000005940000000000000104000000000000059400000000000000840000000000000594000000000000000400000000000005940000000000000F03F0000000000C05840000000000000F03F0000000000C0584000000000000000000000000000805840000000000000000000000000004058400000000000000000000000000000584000000000000000000000000000C0574000000000000000000000000000805740000000000000000000000000004057400000000000000000000000000000574000000000000000000000000000005740000000000000F03F0000000000005740000000000000004000000000000057400000000000000840000000000000574000000000000010400000000000005740000000000000144000000000004057400000000000001440,010100002073080000295C8FC2F5E857408FC2F5285C8F0640,2439
401,01060000207308000001000000010300000001000000230000000000000000C057400000000000001C400000000000C0574000000000000020400000000000C0574000000000000022400000000000C0574000000000000024400000000000005840000000000000244000000000004058400000000000002440000000000080584000000000000024400000000000C0584000000000000024400000000000C05840000000000000264000000000000059400000000000002640000000000000594000000000000028400000000000405940000000000000284000000000008059400000000000002840000000000080594000000000000026400000000000C0594000000000000026400000000000C0594000000000000024400000000000005A4000000000000024400000000000005A4000000000000022400000000000005A4000000000000020400000000000005A400000000000001C400000000000C059400000000000001C400000000000C05940000000000000184000000000008059400000000000001840000000000080594000000000000014400000000000405940000000000000144000000000000059400000000000001440000000000000594000000000000018400000000000C0584000000000000018400000000000C058400000000000001C4000000000008058400000000000001C4000000000004058400000000000001C40000000000040584000000000000020400000000000005840000000000000204000000000000058400000000000001C400000000000C057400000000000001C40,0101000020730800003694D7505EE35840D8505E43790D2040,1834
402,010600002073080000010000000103000000010000001D0000000000000000C0594000000000000018400000000000C059400000000000001C400000000000005A400000000000001C400000000000405A400000000000001C400000000000805A400000000000001C400000000000805A4000000000000018400000000000C05A4000000000000018400000000000C05A4000000000000014400000000000C05A4000000000000010400000000000005B4000000000000010400000000000005B4000000000000008400000000000005B4000000000000000400000000000C05A4000000000000000400000000000C05A40000000000000F03F0000000000805A40000000000000F03F0000000000805A4000000000000000000000000000405A4000000000000000000000000000005A4000000000000000000000000000C0594000000000000000000000000000C05940000000000000F03F0000000000805940000000000000F03F000000000080594000000000000000400000000000405940000000000000004000000000004059400000000000000840000000000040594000000000000010400000000000405940000000000000144000000000008059400000000000001440000000000080594000000000000018400000000000C059400000000000001840,010100002073080000ABAAAAAAAAFA5940721CC7711CC70740,1736
403,010600002073080000010000000103000000010000001B0000000000000000C05A40000000000000F03F0000000000C05A4000000000000000400000000000005B4000000000000000400000000000005B4000000000000008400000000000005B4000000000000010400000000000005B4000000000000014400000000000405B4000000000000014400000000000405B4000000000000018400000000000805B4000000000000018400000000000C05B4000000000000018400000000000005C4000000000000018400000000000005C4000000000000014400000000000405C4000000000000014400000000000405C4000000000000010400000000000405C4000000000000008400000000000405C4000000000000000400000000000405C40000000000000F03F0000000000405C4000000000000000000000000000005C4000000000000000000000000000C05B4000000000000000000000000000805B4000000000000000000000000000405B4000000000000000000000000000005B4000000000000000000000000000C05A4000000000000000000000000000805A4000000000000000000000000000805A40000000000000F03F0000000000C05A40000000000000F03F,0101000020730800006BADB5D65A6B5B400821841042080140,1539
404,010600002073080000010000000103000000010000001D0000000000000000005C400000000000001C400000000000005C4000000000000018400000000000C05B4000000000000018400000000000805B4000000000000018400000000000405B4000000000000018400000000000005B4000000000000018400000000000C05A4000000000000018400000000000C05A400000000000001C400000000000805A400000000000001C400000000000805A4000000000000020400000000000805A4000000000000022400000000000805A4000000000000024400000000000805A4000000000000026400000000000C05A4000000000000026400000000000C05A4000000000000028400000000000005B4000000000000028400000000000005B400000000000002A400000000000405B400000000000002A400000000000805B400000000000002A400000000000C05B400000000000002A400000000000C05B4000000000000028400000000000005C4000000000000028400000000000005C4000000000000026400000000000405C4000000000000026400000000000405C4000000000000024400000000000405C4000000000000022400000000000405C4000000000000020400000000000405C400000000000001C400000000000005C400000000000001C40,0101000020730800000000000000405B4083F331381F832140,1982
405,010600002073080000010000000103000000010000001D0000000000000000C05B400000000000002C400000000000C05B400000000000002A400000000000805B400000000000002A400000000000405B400000000000002A400000000000005B400000000000002A400000000000C05A400000000000002A400000000000805A400000000000002A400000000000805A400000000000002C400000000000405A400000000000002C400000000000405A400000000000002E400000000000405A4000000000000030400000000000405A4000000000000031400000000000405A4000000000000032400000000000405A4000000000000033400000000000805A4000000000000033400000000000805A4000000000000034400000000000C05A4000000000000034400000000000005B4000000000000034400000000000405B4000000000000034400000000000805B4000000000000034400000000000C05B4000000000000034400000000000C05B4000000000000033400000000000005C4000000000000033400000000000005C4000000000000032400000000000005C4000000000000031400000000000005C4000000000000030400000000000005C400000000000002E400000000000005C400000000000002C400000000000C05B400000000000002C40,0101000020730800000000000000005B400000000000003040,2228
406,01060000207308000001000000010300000001000000110000000000000000C05B4000000000000033400000000000C05B4000000000000034400000000000805B4000000000000034400000000000805B4000000000000035400000000000805B4000000000000036400000000000805B4000000000000037400000000000C05B4000000000000037400000000000005C4000000000000037400000000000405C4000000000000037400000000000805C4000000000000037400000000000805C4000000000000036400000000000805C4000000000000035400000000000805C4000000000000034400000000000805C4000000000000033400000000000405C4000000000000033400000000000005C4000000000000033400000000000C05B400000000000003340,0101000020730800006666666666E65B409A99999999993440,772
407,010600002073080000010000000103000000010000001B0000000000000000405C4000000000000033400000000000805C4000000000000033400000000000805C4000000000000034400000000000C05C4000000000000034400000000000C05C4000000000000033400000000000005D4000000000000033400000000000405D4000000000000033400000000000405D4000000000000032400000000000805D4000000000000032400000000000805D4000000000000031400000000000805D4000000000000030400000000000805D400000000000002E400000000000805D400000000000002C400000000000405D400000000000002C400000000000405D400000000000002A400000000000005D400000000000002A400000000000C05C400000000000002A400000000000805C400000000000002A400000000000405C400000000000002A400000000000405C400000000000002C400000000000005C400000000000002C400000000000005C400000000000002E400000000000005C4000000000000030400000000000005C4000000000000031400000000000005C4000000000000032400000000000005C4000000000000033400000000000405C400000000000003340,0101000020730800005A5A5A5A5A9A5C405A5A5A5A5A5A2F40,1685
408,01060000207308000001000000010300000001000000170000000000000000805C4000000000000034400000000000805C4000000000000035400000000000805C4000000000000036400000000000805C4000000000000037400000000000805C4000000000000038400000000000C05C4000000000000038400000000000C05C4000000000000039400000000000005D4000000000000039400000000000405D4000000000000039400000000000805D4000000000000039400000000000805D4000000000000038400000000000C05D4000000000000038400000000000C05D4000000000000037400000000000C05D4000000000000036400000000000C05D4000000000000035400000000000C05D4000000000000034400000000000805D4000000000000034400000000000805D4000000000000033400000000000405D4000000000000033400000000000005D4000000000000033400000000000C05C4000000000000033400000000000C05C4000000000000034400000000000805C400000000000003440,0101000020730800000000000000005D400000000000803540,1334
409,010600002073080000010000000103000000010000001B0000000000000000805D400000000000003A400000000000805D4000000000000039400000000000405D4000000000000039400000000000005D4000000000000039400000000000C05C4000000000000039400000000000805C4000000000000039400000000000405C4000000000000039400000000000405C400000000000003A400000000000405C400000000000003B400000000000005C400000000000003B400000000000005C400000000000003C400000000000005C400000000000003D400000000000405C400000000000003D400000000000405C400000000000003E400000000000805C400000000000003E400000000000805C400000000000003F400000000000C05C400000000000003F400000000000005D400000000000003F400000000000405D400000000000003F400000000000805D400000000000003F400000000000805D400000000000003E400000000000C05D400000000000003E400000000000C05D400000000000003D400000000000C05D400000000000003C400000000000C05D400000000000003B400000000000C05D400000000000003A400000000000805D400000000000003A40,010100002073080000EAA00EEAA0CE5C40DBB66DDBB66D3B40,1786
