id ,Geom,Centroid,demand
316,01060000207308000001000000010300000001000000250000000000000000004340000000000060614000000000000043400000000000406140000000000080424000000000004061400000000000004240000000000040614000000000008041400000000000406140000000000000414000000000004061400000000000804040000000000040614000000000000040400000000000406140000000000000404000000000006061400000000000003F4000000000006061400000000000003F4000000000008061400000000000003E4000000000008061400000000000003E400000000000A061400000000000003E400000000000C061400000000000003E400000000000E061400000000000003E4000000000000062400000000000003F4000000000000062400000000000003F4000000000002062400000000000003F40000000000040624000000000000040400000000000406240000000000080404000000000004062400000000000804040000000000060624000000000000041400000000000606240000000000080414000000000006062400000000000004240000000000060624000000000008042400000000000606240000000000080424000000000004062400000000000004340000000000040624000000000000043400000000000206240000000000080434000000000002062400000000000804340000000000000624000000000008043400000000000E0614000000000008043400000000000C0614000000000008043400000000000A06140000000000080434000000000008061400000000000804340000000000060614000000000000043400000000000606140,010100002073080000BA7660AE1D18414052E26794F8B96140,1776
317,0106000020730800000100000001030000000100000023000000000000000080424000000000008062400000000000804240000000000060624000000000000042400000000000606240000000000080414000000000006062400000000000004140000000000060624000000000008040400000000000606240000000000000404000000000006062400000000000003F4000000000006062400000000000003F4000000000008062400000000000003E4000000000008062400000000000003E400000000000A062400000000000003D400000000000A062400000000000003D400000000000C062400000000000003D400000000000E062400000000000003D4000000000000063400000000000003D4000000000002063400000000000003E4000000000002063400000000000003E4000000000004063400000000000003F4000000000004063400000000000003F4000000000006063400000000000004040000000000060634000000000008040400000000000606340000000000000414000000000006063400000000000804140000000000060634000000000000042400000000000606340000000000000424000000000004063400000000000804240000000000040634000000000008042400000000000206340000000000000434000000000002063400000000000004340000000000000634000000000000043400000000000E0624000000000000043400000000000C0624000000000000043400000000000A062400000000000004340000000000080624000000000008042400000000000806240,010100002073080000CE39E79C738E40409D73CE39E7CC6240,1547
318,01060000207308000001000000010300000001000000290000000000000000003C4000000000002063400000000000003D4000000000002063400000000000003D4000000000000063400000000000003D400000000000E062400000000000003D400000000000C062400000000000003D400000000000A062400000000000003D4000000000008062400000000000003D4000000000006062400000000000003C4000000000006062400000000000003C4000000000004062400000000000003B4000000000004062400000000000003B4000000000002062400000000000003A4000000000002062400000000000003940000000000020624000000000000038400000000000206240000000000000374000000000002062400000000000003640000000000020624000000000000036400000000000406240000000000000354000000000004062400000000000003540000000000060624000000000000034400000000000606240000000000000344000000000008062400000000000003340000000000080624000000000000033400000000000A0624000000000000033400000000000C0624000000000000033400000000000E0624000000000000034400000000000E062400000000000003440000000000000634000000000000034400000000000206340000000000000354000000000002063400000000000003540000000000040634000000000000036400000000000406340000000000000364000000000006063400000000000003740000000000060634000000000000038400000000000606340000000000000394000000000006063400000000000003A4000000000006063400000000000003B4000000000006063400000000000003B4000000000004063400000000000003C4000000000004063400000000000003C400000000000206340,01010000207308000009ED25B497D03740F712DA4B68AF6240,2060
319,010600002073080000010000000103000000010000002700000000000000000032400000000000A0624000000000000033400000000000A0624000000000000033400000000000806240000000000000334000000000006062400000000000003340000000000040624000000000000033400000000000206240000000000000334000000000000062400000000000003240000000000000624000000000000032400000000000E0614000000000000031400000000000E0614000000000000031400000000000C0614000000000000030400000000000C061400000000000002E400000000000C061400000000000002C400000000000C061400000000000002A400000000000C0614000000000000028400000000000C0614000000000000026400000000000C0614000000000000026400000000000E0614000000000000024400000000000E061400000000000002440000000000000624000000000000024400000000000206240000000000000244000000000004062400000000000002240000000000040624000000000000022400000000000606240000000000000244000000000006062400000000000002440000000000080624000000000000024400000000000A0624000000000000026400000000000A0624000000000000026400000000000C0624000000000000028400000000000C0624000000000000028400000000000E062400000000000002A400000000000E062400000000000002C400000000000E062400000000000002E400000000000E0624000000000000030400000000000E0624000000000000031400000000000E0624000000000000031400000000000C0624000000000000032400000000000C0624000000000000032400000000000A06240,010100002073080000ABAAAAAAAAAA2B408EE3388EE33C6240,1848
320,010600002073080000010000000103000000010000002100000000000000000024400000000000E0614000000000000026400000000000E0614000000000000026400000000000C0614000000000000026400000000000A0614000000000000026400000000000806140000000000000264000000000006061400000000000002640000000000040614000000000000024400000000000406140000000000000244000000000002061400000000000002240000000000020614000000000000022400000000000006140000000000000204000000000000061400000000000001C400000000000006140000000000000184000000000000061400000000000001840000000000020614000000000000014400000000000206140000000000000104000000000002061400000000000001040000000000040614000000000000010400000000000606140000000000000084000000000006061400000000000000840000000000080614000000000000008400000000000A0614000000000000010400000000000A0614000000000000010400000000000C0614000000000000010400000000000E0614000000000000014400000000000E0614000000000000014400000000000006240000000000000184000000000000062400000000000001C40000000000000624000000000000020400000000000006240000000000000224000000000000062400000000000002440000000000000624000000000000024400000000000E06140,0101000020730800002323232323231B40F6F5F5F5F5756140,1232
321,010600002073080000010000000103000000010000001B000000000000000000204000000000000061400000000000002240000000000000614000000000000022400000000000E0604000000000000022400000000000C0604000000000000022400000000000A060400000000000002240000000000080604000000000000022400000000000606040000000000000204000000000006060400000000000001C4000000000006060400000000000001C40000000000040604000000000000018400000000000406040000000000000144000000000004060400000000000001040000000000040604000000000000010400000000000606040000000000000084000000000006060400000000000000840000000000080604000000000000008400000000000A0604000000000000008400000000000C0604000000000000008400000000000E060400000000000000840000000000000614000000000000010400000000000006140000000000000104000000000002061400000000000001440000000000020614000000000000018400000000000206140000000000000184000000000000061400000000000001C40000000000000614000000000000020400000000000006140,0101000020730800009A99999999991540D4411DD4419D6040,872
322,010600002073080000010000000103000000010000002900000000000000000008400000000000606040000000000000104000000000006060400000000000001040000000000040604000000000000014400000000000406040000000000000184000000000004060400000000000001C4000000000004060400000000000002040000000000040604000000000000020400000000000206040000000000000224000000000002060400000000000002240000000000000604000000000000022400000000000C05F4000000000000022400000000000805F4000000000000024400000000000805F4000000000000024400000000000405F4000000000000022400000000000405F4000000000000022400000000000005F4000000000000022400000000000C05E4000000000000020400000000000C05E4000000000000020400000000000805E400000000000001C400000000000805E400000000000001C400000000000405E4000000000000018400000000000405E4000000000000014400000000000405E4000000000000010400000000000405E4000000000000008400000000000405E4000000000000000400000000000405E40000000000000F03F0000000000405E40000000000000F03F0000000000805E4000000000000000000000000000805E4000000000000000000000000000C05E4000000000000000000000000000005F4000000000000000000000000000405F4000000000000000000000000000805F4000000000000000000000000000C05F4000000000000000000000000000006040000000000000000000000000002060400000000000000000000000000040604000000000000000000000000000606040000000000000F03F00000000006060400000000000000040000000000060604000000000000008400000000000606040,010100002073080000629132F0746B0E4033F0746B7E585F40,2037
323,010600002073080000010000000103000000010000002500000000000000000022400000000000005F4000000000000022400000000000405F4000000000000024400000000000405F4000000000000024400000000000805F4000000000000026400000000000805F4000000000000028400000000000805F400000000000002A400000000000805F400000000000002C400000000000805F400000000000002C400000000000405F400000000000002E400000000000405F400000000000002E400000000000005F4000000000000030400000000000005F4000000000000030400000000000C05E4000000000000031400000000000C05E4000000000000031400000000000805E4000000000000031400000000000405E4000000000000031400000000000005E4000000000000030400000000000005E4000000000000030400000000000C05D400000000000002E400000000000C05D400000000000002E400000000000805D400000000000002C400000000000805D400000000000002C400000000000405D400000000000002A400000000000405D4000000000000028400000000000405D4000000000000026400000000000405D4000000000000024400000000000405D4000000000000024400000000000805D4000000000000022400000000000805D4000000000000022400000000000C05D4000000000000020400000000000C05D4000000000000020400000000000005E4000000000000020400000000000405E4000000000000020400000000000805E4000000000000020400000000000C05E4000000000000022400000000000C05E4000000000000022400000000000005F40,0101000020730800008C31C618638C2740BEF7DE7BEF3D5E40,1566
324,010600002073080000010000000103000000010000001900000000000000000030400000000000C05E4000000000000030400000000000005F400000000000002E400000000000005F400000000000002E400000000000405F400000000000002C400000000000405F400000000000002C400000000000805F400000000000002C400000000000C05F400000000000002E400000000000C05F400000000000002E4000000000000060400000000000002E40000000000020604000000000000030400000000000206040000000000000314000000000002060400000000000003240000000000020604000000000000033400000000000206040000000000000334000000000000060400000000000003440000000000000604000000000000034400000000000C05F4000000000000034400000000000805F4000000000000034400000000000405F4000000000000034400000000000005F4000000000000033400000000000005F4000000000000033400000000000C05E4000000000000032400000000000C05E4000000000000031400000000000C05E4000000000000030400000000000C05E40,01010000207308000012967B1A61B930404758EE6984655F40,767
325,010600002073080000010000000103000000010000002B0000000000000000002E4000000000002060400000000000002E4000000000000060400000000000002E400000000000C05F400000000000002C400000000000C05F400000000000002C400000000000805F400000000000002A400000000000805F4000000000000028400000000000805F4000000000000026400000000000805F4000000000000024400000000000805F4000000000000024400000000000C05F4000000000000022400000000000C05F400000000000002240000000000000604000000000000022400000000000206040000000000000204000000000002060400000000000002040000000000040604000000000000020400000000000606040000000000000224000000000006060400000000000002240000000000080604000000000000022400000000000A0604000000000000022400000000000C0604000000000000022400000000000E0604000000000000024400000000000E06040000000000000244000000000000061400000000000002640000000000000614000000000000028400000000000006140000000000000284000000000002061400000000000002A4000000000002061400000000000002C4000000000002061400000000000002C4000000000000061400000000000002E4000000000000061400000000000003040000000000000614000000000000030400000000000E0604000000000000031400000000000E0604000000000000031400000000000C0604000000000000032400000000000C0604000000000000032400000000000A060400000000000003240000000000080604000000000000032400000000000606040000000000000324000000000004060400000000000003240000000000020604000000000000031400000000000206040000000000000304000000000002060400000000000002E400000000000206040,010100002073080000E0D5E226CCEF28403AB267202A5D6040,1990
402,1.06E+210,1.01E+48,3185
403,1.06E+210,1.01E+48,7455
326,010600002073080000010000000103000000010000001B0000000000000000002C4000000000002061400000000000002A400000000000206140000000000000284000000000002061400000000000002640000000000020614000000000000026400000000000406140000000000000264000000000006061400000000000002640000000000080614000000000000026400000000000A0614000000000000026400000000000C0614000000000000028400000000000C061400000000000002A400000000000C061400000000000002C400000000000C061400000000000002E400000000000C0614000000000000030400000000000C0614000000000000031400000000000C0614000000000000031400000000000A0614000000000000031400000000000806140000000000000324000000000008061400000000000003240000000000060614000000000000031400000000000606140000000000000314000000000004061400000000000003140000000000020614000000000000030400000000000206140000000000000304000000000000061400000000000002E4000000000000061400000000000002C4000000000000061400000000000002C400000000000206140,0101000020730800005555555555552B40BAE8A28B2E5A6140,840
327,0106000020730800000100000001030000000100000027000000000000000000314000000000004061400000000000003140000000000060614000000000000032400000000000606140000000000000324000000000008061400000000000003340000000000080614000000000000033400000000000A0614000000000000034400000000000A0614000000000000035400000000000A0614000000000000036400000000000A0614000000000000037400000000000A0614000000000000038400000000000A061400000000000003840000000000080614000000000000039400000000000806140000000000000394000000000006061400000000000003A4000000000006061400000000000003A4000000000004061400000000000003A4000000000002061400000000000003A4000000000000061400000000000003A400000000000E060400000000000003A400000000000C0604000000000000039400000000000C0604000000000000039400000000000A0604000000000000038400000000000A060400000000000003840000000000080604000000000000037400000000000806040000000000000364000000000008060400000000000003540000000000080604000000000000034400000000000806040000000000000334000000000008060400000000000003240000000000080604000000000000032400000000000A0604000000000000032400000000000C0604000000000000031400000000000C0604000000000000031400000000000E0604000000000000030400000000000E0604000000000000030400000000000006140000000000000304000000000002061400000000000003140000000000020614000000000000031400000000000406140,0101000020730800001CC7711CC7D134401CC7711CC7FD6040,1833
328,010600002073080000010000000103000000010000001D00000000000000000039400000000000606140000000000000394000000000008061400000000000003840000000000080614000000000000038400000000000A0614000000000000037400000000000A0614000000000000037400000000000C0614000000000000037400000000000E06140000000000000374000000000000062400000000000003840000000000000624000000000000038400000000000206240000000000000394000000000002062400000000000003A4000000000002062400000000000003B4000000000002062400000000000003B4000000000004062400000000000003C4000000000004062400000000000003C4000000000002062400000000000003D4000000000002062400000000000003E4000000000002062400000000000003E4000000000000062400000000000003E400000000000E061400000000000003E400000000000C061400000000000003E400000000000A061400000000000003E4000000000008061400000000000003D4000000000008061400000000000003D4000000000006061400000000000003C4000000000006061400000000000003B4000000000006061400000000000003A40000000000060614000000000000039400000000000606140,010100002073080000CA6B28AFA13C3A4087F21ACA6BB86140,988
329,01060000207308000003000000010300000001000000150000000000000000003E4000000000002062400000000000003D4000000000002062400000000000003C4000000000002062400000000000003C4000000000004062400000000000003C4000000000006062400000000000003D4000000000006062400000000000003D4000000000008062400000000000003D400000000000A062400000000000003E400000000000A062400000000000003E4000000000008062400000000000003F4000000000008062400000000000003F400000000000606240000000000000404000000000006062400000000000804040000000000060624000000000008040400000000000406240000000000000404000000000004062400000000000003F4000000000004062400000000000003F4000000000002062400000000000003F4000000000000062400000000000003E4000000000000062400000000000003E4000000000002062400103000000010000000500000000000000000037400000000000006240000000000000374000000000002062400000000000003840000000000020624000000000000038400000000000006240000000000000374000000000000062400103000000010000001F0000000000000000003D4000000000006061400000000000003D4000000000008061400000000000003E4000000000008061400000000000003F4000000000008061400000000000003F4000000000006061400000000000004040000000000060614000000000000040400000000000406140000000000080404000000000004061400000000000804040000000000020614000000000000040400000000000206140000000000000404000000000000061400000000000003F4000000000000061400000000000003F400000000000E060400000000000003F400000000000C060400000000000003F400000000000A060400000000000003E400000000000A060400000000000003E4000000000008060400000000000003D4000000000008060400000000000003C4000000000008060400000000000003C400000000000A060400000000000003B400000000000A060400000000000003A400000000000A060400000000000003A400000000000C060400000000000003A400000000000E060400000000000003A4000000000000061400000000000003A4000000000002061400000000000003A4000000000004061400000000000003A4000000000006061400000000000003B4000000000006061400000000000003C4000000000006061400000000000003D400000000000606140,0101000020730800009C9B9B9B9B9B3C408887878787476140,1292
330,01060000207308000001000000010300000001000000250000000000000000003B400000000000A060400000000000003C400000000000A060400000000000003C4000000000008060400000000000003D4000000000008060400000000000003D4000000000006060400000000000003E4000000000006060400000000000003E4000000000004060400000000000003E4000000000002060400000000000003E4000000000000060400000000000003E400000000000C05F400000000000003E400000000000805F400000000000003D400000000000805F400000000000003D400000000000405F400000000000003C400000000000405F400000000000003B400000000000405F400000000000003B400000000000005F400000000000003A400000000000005F4000000000000039400000000000005F4000000000000038400000000000005F4000000000000038400000000000405F4000000000000037400000000000405F4000000000000036400000000000405F4000000000000036400000000000805F4000000000000036400000000000C05F4000000000000035400000000000C05F40000000000000354000000000000060400000000000003540000000000020604000000000000035400000000000406040000000000000354000000000006060400000000000003640000000000060604000000000000036400000000000806040000000000000374000000000008060400000000000003840000000000080604000000000000038400000000000A0604000000000000039400000000000A060400000000000003A400000000000A060400000000000003B400000000000A06040,0101000020730800007AA1177AA11739402FF4422FF4026040,1619
331,010600002073080000010000000103000000010000001D0000000000000000003D400000000000405F400000000000003D400000000000805F400000000000003E400000000000805F400000000000003E400000000000C05F400000000000003E4000000000000060400000000000003F400000000000006040000000000000404000000000000060400000000000804040000000000000604000000000008040400000000000C05F4000000000000041400000000000C05F4000000000000041400000000000805F4000000000008041400000000000805F4000000000008041400000000000405F4000000000008041400000000000005F4000000000008041400000000000C05E4000000000000041400000000000C05E4000000000000041400000000000805E4000000000008040400000000000805E4000000000008040400000000000405E4000000000000040400000000000405E4000000000000040400000000000805E400000000000003F400000000000805E400000000000003E400000000000805E400000000000003D400000000000805E400000000000003C400000000000805E400000000000003C400000000000C05E400000000000003C400000000000005F400000000000003C400000000000405F400000000000003D400000000000405F40,0101000020730800009796969696163F40E2E1E1E1E1015F40,837
332,010600002073080000030000000103000000010000001B0000000000000000003E4000000000000060400000000000003E4000000000002060400000000000003E4000000000004060400000000000003E4000000000006060400000000000003D4000000000006060400000000000003D4000000000008060400000000000003E4000000000008060400000000000003E400000000000A060400000000000003F400000000000A060400000000000003F4000000000008060400000000000003F4000000000006060400000000000004040000000000060604000000000000040400000000000406040000000000080404000000000004060400000000000804040000000000020604000000000000041400000000000206040000000000080414000000000002060400000000000804140000000000000604000000000008041400000000000C05F4000000000008041400000000000805F4000000000000041400000000000805F4000000000000041400000000000C05F4000000000008040400000000000C05F4000000000008040400000000000006040000000000000404000000000000060400000000000003F4000000000000060400000000000003E400000000000006040010300000001000000130000000000000000003B400000000000005F400000000000003B400000000000405F400000000000003C400000000000405F400000000000003C400000000000005F400000000000003C400000000000C05E400000000000003C400000000000805E400000000000003B400000000000805E400000000000003B400000000000405E400000000000003A400000000000405E400000000000003A400000000000005E4000000000000039400000000000005E4000000000000039400000000000405E4000000000000039400000000000805E4000000000000039400000000000C05E4000000000000038400000000000C05E4000000000000038400000000000005F4000000000000039400000000000005F400000000000003A400000000000005F400000000000003B400000000000005F400103000000010000001900000000000000008041400000000000C05E4000000000008041400000000000005F4000000000000042400000000000005F4000000000000042400000000000C05E4000000000008042400000000000C05E4000000000000043400000000000C05E4000000000000043400000000000805E4000000000008042400000000000805E4000000000008042400000000000405E4000000000008042400000000000005E4000000000008042400000000000C05D4000000000008042400000000000805D4000000000008042400000000000405D4000000000000042400000000000405D4000000000008041400000000000405D4000000000008041400000000000805D4000000000000041400000000000805D4000000000000041400000000000C05D4000000000000041400000000000005E4000000000008040400000000000005E4000000000008040400000000000405E4000000000008040400000000000805E4000000000000041400000000000805E4000000000000041400000000000C05E4000000000008041400000000000C05E40,0101000020730800000000000000B03F400000000000DC5E40,1154
333,010600002073080000010000000103000000010000002300000000000000000037400000000000005F4000000000000038400000000000005F4000000000000038400000000000C05E4000000000000039400000000000C05E4000000000000039400000000000805E4000000000000039400000000000405E4000000000000039400000000000005E4000000000000039400000000000C05D4000000000000039400000000000805D4000000000000039400000000000405D4000000000000038400000000000405D4000000000000037400000000000405D4000000000000037400000000000005D4000000000000036400000000000005D4000000000000035400000000000005D4000000000000034400000000000005D4000000000000033400000000000005D4000000000000033400000000000405D4000000000000032400000000000405D4000000000000032400000000000805D4000000000000031400000000000805D4000000000000031400000000000C05D4000000000000031400000000000005E4000000000000031400000000000405E4000000000000031400000000000805E4000000000000031400000000000C05E4000000000000032400000000000C05E4000000000000033400000000000C05E4000000000000033400000000000005F4000000000000034400000000000005F4000000000000034400000000000405F4000000000000035400000000000405F4000000000000036400000000000405F4000000000000037400000000000405F4000000000000037400000000000005F40,010100002073080000A9FBF2D88AA03440C856040D27F55D40,1462
334,010600002073080000010000000103000000010000002B00000000000000000038400000000000405D4000000000000039400000000000405D4000000000000039400000000000005D4000000000000039400000000000C05C4000000000000039400000000000805C4000000000000038400000000000805C4000000000000038400000000000405C4000000000000037400000000000405C4000000000000036400000000000405C4000000000000036400000000000005C4000000000000035400000000000005C4000000000000035400000000000C05B4000000000000035400000000000805B4000000000000035400000000000405B4000000000000034400000000000405B4000000000000033400000000000405B4000000000000032400000000000405B4000000000000031400000000000405B4000000000000031400000000000805B4000000000000030400000000000805B400000000000002E400000000000805B400000000000002E400000000000C05B400000000000002E400000000000005C400000000000002E400000000000405C400000000000002C400000000000405C400000000000002C400000000000805C400000000000002E400000000000805C400000000000002E400000000000C05C400000000000002E400000000000005D4000000000000030400000000000005D4000000000000030400000000000405D4000000000000031400000000000405D4000000000000031400000000000805D4000000000000032400000000000805D4000000000000032400000000000405D4000000000000033400000000000405D4000000000000033400000000000005D4000000000000034400000000000005D4000000000000035400000000000005D4000000000000036400000000000005D4000000000000037400000000000005D4000000000000037400000000000405D4000000000000038400000000000405D40,010100002073080000F3D88AA0E1A43240B6226838A93B5C40,1419
335,01060000207308000001000000010300000001000000210000000000000000002C400000000000C05B400000000000002E400000000000C05B400000000000002E400000000000805B400000000000002E400000000000405B400000000000002E400000000000005B400000000000002E400000000000C05A400000000000002E400000000000805A400000000000002C400000000000805A400000000000002C400000000000405A400000000000002A400000000000405A4000000000000028400000000000405A4000000000000028400000000000005A4000000000000026400000000000005A4000000000000026400000000000405A4000000000000024400000000000405A4000000000000022400000000000405A4000000000000022400000000000805A4000000000000020400000000000805A4000000000000020400000000000C05A4000000000000020400000000000005B400000000000001C400000000000005B400000000000001C400000000000405B4000000000000020400000000000405B4000000000000020400000000000805B4000000000000020400000000000C05B4000000000000022400000000000C05B4000000000000022400000000000005C4000000000000024400000000000005C4000000000000026400000000000005C4000000000000028400000000000005C400000000000002A400000000000005C400000000000002C400000000000005C400000000000002C400000000000C05B40,010100002073080000DFD9A8EF6CD425403C1BF59D8DFA5A40,1105
404,1.06E+210,1.01E+48,3124
405,1.06E+210,1.01E+48,7522
336,010600002073080000010000000103000000010000001D00000000000000000024400000000000405A4000000000000026400000000000405A4000000000000026400000000000005A4000000000000026400000000000C059400000000000002640000000000080594000000000000026400000000000405940000000000000264000000000000059400000000000002440000000000000594000000000000024400000000000C0584000000000000022400000000000C0584000000000000020400000000000C058400000000000001C400000000000C0584000000000000018400000000000C0584000000000000014400000000000C058400000000000001440000000000000594000000000000010400000000000005940000000000000104000000000004059400000000000001040000000000080594000000000000010400000000000C0594000000000000010400000000000005A4000000000000010400000000000405A4000000000000014400000000000405A4000000000000018400000000000405A4000000000000018400000000000805A400000000000001C400000000000805A4000000000000020400000000000805A4000000000000022400000000000805A4000000000000022400000000000405A4000000000000024400000000000405A40,0101000020730800000000000000001C401E7147DC11775940,1110
337,010600002073080000010000000103000000010000002300000000000000000008400000000000405A4000000000000010400000000000405A4000000000000010400000000000005A4000000000000010400000000000C059400000000000001040000000000080594000000000000010400000000000405940000000000000104000000000000059400000000000001440000000000000594000000000000014400000000000C0584000000000000018400000000000C058400000000000001C400000000000C058400000000000001C4000000000008058400000000000001C4000000000004058400000000000001840000000000040584000000000000018400000000000005840000000000000144000000000000058400000000000001040000000000000584000000000000010400000000000C0574000000000000008400000000000C0574000000000000000400000000000C05740000000000000F03F0000000000C05740000000000000F03F000000000000584000000000000000000000000000005840000000000000000000000000004058400000000000000000000000000080584000000000000000000000000000C0584000000000000000000000000000005940000000000000000000000000004059400000000000000000000000000080594000000000000000000000000000C0594000000000000000000000000000005A4000000000000000000000000000405A40000000000000F03F0000000000405A4000000000000000400000000000405A4000000000000008400000000000405A40,010100002073080000ABAAAAAAAA2A01400000000000CC5840,1211
338,010600002073080000010000000103000000010000001900000000000000000018400000000000005840000000000000184000000000004058400000000000001C4000000000004058400000000000002040000000000040584000000000000022400000000000405840000000000000224000000000000058400000000000002440000000000000584000000000000024400000000000C0574000000000000024400000000000805740000000000000244000000000004057400000000000002440000000000000574000000000000024400000000000C0564000000000000022400000000000C0564000000000000020400000000000C056400000000000001C400000000000C0564000000000000018400000000000C0564000000000000014400000000000C056400000000000001440000000000000574000000000000010400000000000005740000000000000104000000000004057400000000000001040000000000080574000000000000010400000000000C05740000000000000104000000000000058400000000000001440000000000000584000000000000018400000000000005840,0101000020730800000000000000801A400000000000565740,790
339,010600002073080000010000000103000000010000002300000000000000000022400000000000C0564000000000000024400000000000C056400000000000002440000000000080564000000000000026400000000000805640000000000000264000000000004056400000000000002640000000000000564000000000000026400000000000C05540000000000000264000000000008055400000000000002640000000000040554000000000000024400000000000405540000000000000244000000000000055400000000000002240000000000000554000000000000022400000000000C0544000000000000020400000000000C054400000000000001C400000000000C0544000000000000018400000000000C0544000000000000014400000000000C0544000000000000010400000000000C05440000000000000104000000000000055400000000000000840000000000000554000000000000008400000000000405540000000000000084000000000008055400000000000000040000000000080554000000000000000400000000000C05540000000000000004000000000000056400000000000000840000000000000564000000000000008400000000000405640000000000000084000000000008056400000000000001040000000000080564000000000000010400000000000C0564000000000000014400000000000C0564000000000000018400000000000C056400000000000001C400000000000C0564000000000000020400000000000C0564000000000000022400000000000C05640,01010000207308000000000000000019406666666666A65540,1467
340,010600002073080000010000000103000000010000002F000000000000000000F03F0000000000C0554000000000000000400000000000C05540000000000000004000000000008055400000000000000840000000000080554000000000000008400000000000405540000000000000084000000000000055400000000000001040000000000000554000000000000010400000000000C0544000000000000014400000000000C0544000000000000018400000000000C054400000000000001C400000000000C0544000000000000020400000000000C0544000000000000022400000000000C0544000000000000022400000000000005540000000000000244000000000000055400000000000002640000000000000554000000000000026400000000000C0544000000000000026400000000000805440000000000000264000000000004054400000000000002640000000000000544000000000000026400000000000C0534000000000000024400000000000C05340000000000000244000000000008053400000000000002240000000000080534000000000000020400000000000805340000000000000204000000000004053400000000000001C4000000000004053400000000000001C4000000000008053400000000000001840000000000080534000000000000018400000000000C0534000000000000014400000000000C0534000000000000010400000000000C0534000000000000008400000000000C0534000000000000000400000000000C05340000000000000F03F0000000000C05340000000000000F03F00000000008053400000000000000000000000000080534000000000000000000000000000C0534000000000000000000000000000005440000000000000000000000000004054400000000000000000000000000080544000000000000000000000000000C0544000000000000000000000000000005540000000000000000000000000004055400000000000000000000000000080554000000000000000000000000000C05540000000000000F03F0000000000C05540,1.01E+48,1550
341,010600002073080000010000000103000000010000002B0000000000000000002440000000000080534000000000000024400000000000C0534000000000000026400000000000C0534000000000000026400000000000005440000000000000264000000000004054400000000000002640000000000080544000000000000026400000000000C0544000000000000026400000000000005540000000000000244000000000000055400000000000002440000000000040554000000000000026400000000000405540000000000000264000000000008055400000000000002840000000000080554000000000000028400000000000C055400000000000002A400000000000C055400000000000002C400000000000C055400000000000002E400000000000C0554000000000000030400000000000C055400000000000003040000000000080554000000000000031400000000000805540000000000000314000000000004055400000000000003240000000000040554000000000000032400000000000005540000000000000334000000000000055400000000000003440000000000000554000000000000034400000000000C0544000000000000033400000000000C054400000000000003340000000000080544000000000000032400000000000805440000000000000324000000000004054400000000000003240000000000000544000000000000032400000000000C05340000000000000324000000000008053400000000000003140000000000080534000000000000031400000000000405340000000000000304000000000004053400000000000002E4000000000004053400000000000002C4000000000004053400000000000002A4000000000004053400000000000002A400000000000805340000000000000284000000000008053400000000000002640000000000080534000000000000024400000000000805340,0101000020730800000F0F0F0F0F0F2C400F0F0F0F0F5F5440,1707
342,010600002073080000010000000103000000010000002D0000000000000000003040000000000000564000000000000030400000000000C055400000000000002E400000000000C055400000000000002C400000000000C055400000000000002A400000000000C0554000000000000028400000000000C0554000000000000026400000000000C055400000000000002640000000000000564000000000000026400000000000405640000000000000264000000000008056400000000000002440000000000080564000000000000024400000000000C0564000000000000024400000000000005740000000000000244000000000004057400000000000002440000000000080574000000000000024400000000000C057400000000000002440000000000000584000000000000022400000000000005840000000000000224000000000004058400000000000002040000000000040584000000000000020400000000000805840000000000000224000000000008058400000000000002440000000000080584000000000000024400000000000C0584000000000000026400000000000C0584000000000000028400000000000C058400000000000002A400000000000C058400000000000002C400000000000C058400000000000002E400000000000C0584000000000000030400000000000C0584000000000000030400000000000805840000000000000304000000000004058400000000000002E4000000000004058400000000000002E4000000000000058400000000000002E400000000000C057400000000000002E4000000000008057400000000000002E40000000000040574000000000000030400000000000405740000000000000304000000000000057400000000000003140000000000000574000000000000031400000000000C0564000000000000031400000000000805640000000000000314000000000004056400000000000003040000000000040564000000000000030400000000000005640,010100002073080000D81C48B4C2E628402FF564FC76295740,1822
343,010600002073080000020000000103000000010000000B0000000000000000001C4000000000004058400000000000001C4000000000008058400000000000001C400000000000C0584000000000000020400000000000C0584000000000000022400000000000C0584000000000000024400000000000C05840000000000000244000000000008058400000000000002240000000000080584000000000000020400000000000805840000000000000204000000000004058400000000000001C4000000000004058400103000000010000002B00000000000000000024400000000000C058400000000000002440000000000000594000000000000026400000000000005940000000000000264000000000004059400000000000002640000000000080594000000000000026400000000000C0594000000000000026400000000000005A4000000000000028400000000000005A4000000000000028400000000000405A400000000000002A400000000000405A400000000000002C400000000000405A400000000000002C400000000000805A400000000000002E400000000000805A400000000000002E400000000000C05A400000000000002E400000000000005B4000000000000030400000000000005B4000000000000030400000000000C05A4000000000000031400000000000C05A4000000000000032400000000000C05A4000000000000033400000000000C05A4000000000000033400000000000805A4000000000000034400000000000805A4000000000000034400000000000405A4000000000000034400000000000005A4000000000000035400000000000005A4000000000000035400000000000C059400000000000003540000000000080594000000000000035400000000000405940000000000000344000000000004059400000000000003440000000000000594000000000000034400000000000C0584000000000000033400000000000C0584000000000000032400000000000C0584000000000000031400000000000C05840000000000000314000000000008058400000000000003040000000000080584000000000000030400000000000C058400000000000002E400000000000C058400000000000002C400000000000C058400000000000002A400000000000C0584000000000000028400000000000C0584000000000000026400000000000C0584000000000000024400000000000C05840,01010000207308000070E0C08103072E403C77EEDCB9735940,1876
